module,type,name,res_id,src,value
account,field,"report.account.receivable,type",0,Account Type,Loại tài khoản
account,field,"report.account_type.sales,user_type",0,Account Type,Loại tài khoản
account,help,"account.account,user_type",0,"Account Type is used for information purpose, to generate country-specific legal reports, and set the rules to close a fiscal year and generate opening entries.","Account Type is used for information purpose, to generate country-specific legal reports, and set the rules to close a fiscal year and generate opening entries."
account,field,"account.financial.report,account_type_ids",0,Account Types,Loại tài khoản
account,model,"ir.actions.act_window,name",account.action_account_type_form,Account Types,Loại tài khoản
account,model,"ir.ui.menu,name",account.menu_action_account_type_form,Account Types,Loại tài khoản
account,model,"ir.model,name",account.model_account_unreconcile,Account Unreconcile,Tài khoản chưa đối soát
account,model,"ir.model,name",account.model_account_unreconcile_reconcile,Account Unreconcile Reconcile,Account Unreconcile Reconcile
account,model,"ir.model,name",account.model_account_vat_declaration,Account Vat Declaration,Account Vat Declaration
account,constraint,account.move.line,0,Account and Period must belong to the same company.,Account and Period must belong to the same company.
account,model,"ir.model,name",account.model_account_chart,Account chart,Hệ thống tài khoản kế toán
account,view,account.chart,0,Account charts,Danh mục tài khoản
account,view,account.account,0,Account code,Mã Tài Khoản
account,model,"ir.model,name",account.model_account_move_line_reconcile,Account move line reconcile,Account move line reconcile
account,model,"ir.model,name",account.model_account_move_line_reconcile_writeoff,Account move line reconcile (writeoff),Account move line reconcile (writeoff)
account,view,account.account,0,Account name,Tên tài khoản
account,report,account.analytic.account.journal,0,Account n°,Tài khoản số
account,model,"ir.model,name",account.model_account_period,Account period,Chu kỳ tài khoản
account,model,"ir.model,name",account.model_account_tax_chart,Account tax chart,Account tax chart
account,view,account.tax.chart,0,Account tax charts,Account tax charts
account,field,"account.bank.statement,account_id",0,Account used in this journal,Tài khoản dùng cho sổ nhật ký này
account,model,"res.groups,name",account.group_account_user,Accountant,Accountant
account,model,"process.transition,note",account.process_transition_validentries0,Accountant validates the accounting entries coming from the invoice.,Accountant validates the accounting entries coming from the invoice.
account,model,"process.transition,note",account.process_transition_suppliervalidentries0,Accountant validates the accounting entries coming from the invoice. ,Accountant validates the accounting entries coming from the invoice. 
account,model,"ir.actions.act_window,name",account.open_board_account,Accounting,Kế toán
account,model,"ir.ui.menu,name",account.menu_account_config,Accounting,Kế toán
account,model,"ir.ui.menu,name",account.menu_board_account,Accounting,Kế toán
account,model,"ir.ui.menu,name",account.menu_finance,Accounting,Kế toán
account,model,"ir.ui.menu,name",account.menu_finance_reporting,Accounting,Kế toán
account,model,"process.node,name",account.process_node_accountingentries0,Accounting,Kế toán
account,model,"process.node,name",account.process_node_supplieraccountingentries0,Accounting,Kế toán
account,view,product.product,0,Accounting,Kế toán
account,view,product.template,0,Accounting,Kế toán
account,view,res.partner,0,Accounting,Kế toán
account,view,account.config.settings,0,Accounting & Finance,Accounting & Finance
account,view,account.installer,0,Accounting Application Configuration,Cấu hình Ứng dụng kế toán
account,view,wizard.multi.charts.accounts,0,Accounting Application Configuration,Cấu hình Ứng dụng kế toán
account,view,account.move,0,Accounting Documents,Các Tài liệu Kế toán
account,view,account.move.line,0,Accounting Documents,Các Tài liệu Kế toán
account,view,res.partner.bank,0,Accounting Information,Thông tin tài chính
account,field,"account.installer,charts",0,Accounting Package,Accounting Package
account,view,account.invoice,0,Accounting Period,Kỳ kế toán
